date,Generator,Pressure_mean,Avg.Wind.Speed_mean,AQI_adj_mean,PM1_mean,PM2.5_Dyson,PM10_mean,Temp_mean,Humidity_mean,AQI_mean,Rain_sum,sinWind,cosWind,elevated_hours,ShipAnthem of the Seas,ShipNorwegian Gem,ShipQueen Mary 2,ShipNorwegian Getaway,ShipQueen Victoria,ShipNorwegian Prima,ShipMS Rotterdam,ShipAmera,ShipNorwegian Sun,ShipViking Octantis,ShipCosta Deliziosa,ShipMSC Meraviglia,ShipNorwegian Breakaway,ShipNorwegian Dawn,ShipNorwegian Epic,ShipOcean Explorer,ShipEnchantment of the Seas,ShipLiberty of the Seas,ShipCelebrity Summit,ShipOasis of the Seas,ShipNorwegian Joy,ShipViking Polaris,ShipMarella Discovery,ShipSeven Seas Navigator,ShipSilver Shadow,ShipViking Saturn,ShipCarnival Venezia,ShipViking Neptune,ShipCaribbean Princess,ShipInsignia,ShipCoral Princess,ShipNorwegian Escape,ShipViking Star,ShipSeabourn Quest,ShipEmerald Princess,ShipJewel of the Seas,ShipVista,ShipSeven Seas Mariner,ShipAurora,ShipMein Schiff 6,ShipExplora I,ShipCrystal Serenity,ShipDisney Dream,ShipPacific World,ShipSilver Endeavour,ShipSpirit of Discovery,ShipThe World,ShipNorwegian Sky,ShipBalmoral,ShipMS Europa 2,ShipMS Europa,ShipArtania,ShipNorwegian Jade,ShipSilver Nova,TerminalCLCP,TerminalMCT,TerminalBCT,LineRoyal Caribbean,LineNorwegian Cruise Line,LineCunard,LineHolland America Line,LinePhoenix Reisen Cruises,LineViking Expedition Cruises,LineCosta Cruises,LineMSC Cruises,LineVantage Travel,LineCelebrity Cruises,LineMarella Cruises,LineRegent Seven Seas,LineSilversea Cruises,LineViking Ocean Cruises,LineCarnival Cruise Line,LinePrincess Cruises,LineOceania Cruises,LineViking Expeditions,LineSeabourn,LineP&O Cruises,LineTUI Cruises,LineExplora Journeys,LineCrystal Cruises,LineDisney Cruise Line,LinePeaceboat,LineSaga Cruises,LineThe World Resident Holdings,LineFred Olsen Cruise Lines,LineHapag-Lloyd Cruises,dayofweek,Ships,PM2.5_corrected
2023-10-25T00:00:00Z,2,30.281354166666667,4.614583333333334,25.854166666666668,10.479166666666668,12.90625,13.552083333333334,61.208333333333336,67.71875,49.32291666666667,0,0.053195826547120184,-0.9985840996320584,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2.09062455
2023-10-26T00:00:00Z,1,30.211458333333333,2.875,40.34375,16.447916666666664,20.5625,21.614583333333336,66.55208333333334,65.20833333333334,68.6875,0,-0.6741279717389786,-0.7386145664141013,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,3.7686386250000004
2023-10-27T00:00:00Z,3,30.103541666666665,2.5520833333333326,48.302083333333336,19.8125,25.53125,27.90625,65.02083333333334,75.25,79.5,0,0.9994499181939906,0.03316415266557249,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,6,4,2.5570888500000004
2023-10-28T00:00:00Z,3,30.01875,3.9166666666666634,34.60416666666667,14.03125,17.47916666666666,18.35416666666666,69.85416666666666,72.8125,59.03125,0,-0.6295558042599156,0.7769552685468133,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1.063658416666667
2023-10-29T00:00:00Z,4,30.082083333333333,7.28125,3.625,1.625,1.8020833333333341,2.010416666666665,54.72916666666667,86.21875,7.645833333333339,0.2800000000000001,0.1720130329358481,0.9850946738766843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,5,-1.6579123749999995
2023-10-30T00:00:00Z,3,29.832291666666666,6.21875,16.33333333333334,5.75,8.90625,10.416666666666668,54.572916666666664,92.71875,28.32291666666667,0.4600000000000001,-0.18556296310468084,0.9826323761833877,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3,-0.6986642916666661
2023-10-31T00:00:00Z,2,30.049375,6.364583333333333,3.4375,1.4166666666666679,1.6770833333333333,1.8958333333333341,49.89583333333333,61.1875,7.166666666666666,0,-0.4269486072997997,-0.9042758908235702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0.9111262833333335
2023-11-01T00:00:00Z,0,30.056145833333332,10.489583333333336,12.635416666666668,5.09375,6.291666666666665,6.645833333333333,44.36458333333333,65.42708333333334,25.6875,0,-0.09661441869731739,0.9953218846683617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2.7242523666666667
2023-11-02T00:00:00Z,1,30.4375,5.802083333333333,8.041666666666663,3.46875,3.979166666666668,4.260416666666668,43.69791666666667,59.3125,16.6875,0,-0.5940158136887954,0.8044533629040519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,1.7787746166666667
2023-11-03T00:00:00Z,1,30.433229166666667,6.239583333333334,19.333333333333336,7.9375,9.6875,10.197916666666668,47.15625,63.947916666666664,40.04166666666667,0,0.6089548709225888,0.793204869614183,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,3.8536317583333335
2023-11-04T00:00:00Z,2,30.208541666666665,3.458333333333334,38.864583333333336,14.770833333333332,19.875,20.947916666666668,51.77083333333333,67.77083333333334,65.84375,0,-0.7808362675672484,0.6247357227273372,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,3,5.130621858333334
2023-11-05T00:00:00Z,3,30.042708333333334,4.84375,49.70833333333332,20.39583333333334,29.16666666666667,33.82291666666668,55.77083333333333,64.92708333333333,87.95833333333334,0,0.46285839340383994,0.8864322352304298,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4.382659416666667
2023-11-06T00:00:00Z,0,30.103645833333335,5.770833333333333,24.270833333333343,9.63541666666667,12.1875,12.739583333333329,51.08333333333333,69.82291666666667,46.125,0,0.34467139936937874,-0.9387234025296025,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2.1241543666666667
2023-11-07T00:00:00Z,0,29.808333333333334,5.427083333333334,48.22916666666667,19.625,27.177083333333336,30.739583333333332,56.625,81.70833333333334,80.125,0,0.12139936735162113,0.9926037445056441,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.7549905833333335
2023-11-08T00:00:00Z,0,30.048229166666665,8.739583333333332,1.8541666666666676,0.7604166666666664,0.9270833333333337,1.104166666666666,47.59375,52.89583333333334,3.8958333333333353,0,0.9869460366437582,0.16105129851440972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2.208361216666667
2023-11-09T00:00:00Z,2,29.909270833333334,3.1770833333333335,19.40625,7.0625,9.82291666666666,10.76041666666666,51.60416666666667,72.375,35.177083333333336,0,-0.6328024928804772,-0.7743132473387329,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1.8599696833333335
2023-11-10T00:00:00Z,1,30.10354166666667,5.729166666666667,11.86458333333333,4.885416666666665,5.947916666666665,6.28125,48.57291666666667,68.9375,23.59375,0,-0.9300948780045254,0.36731936773024515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2.024110708333333
2023-11-11T00:00:00Z,1,30.310208333333332,7.645833333333331,19.364583333333318,7.1770833333333375,9.802083333333341,10.322916666666657,47.0625,68.63541666666667,32.57291666666664,0,0.7738715902084317,-0.6333425312327234,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1.8068155833333337
2023-11-12T00:00:00Z,2,30.461770833333333,6.260416666666667,7.895833333333335,3.2083333333333326,4.010416666666668,4.333333333333333,42.21875,59.635416666666664,16.572916666666668,0,-0.9647906792936789,-0.26301890644598475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.7347651916666667
2023-11-13T00:00:00Z,2,30.28875,3.416666666666667,27.541666666666657,9.760416666666663,13.84375,14.552083333333327,43.39583333333333,62.45833333333333,51.16666666666668,0,0.961819507649469,0.2736845532815708,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3.1616744666666667
2023-11-14T00:00:00Z,1,30.272291666666668,8.729166666666668,19.83333333333332,7.0833333333333375,10.604166666666666,11.41666666666667,46.21875,65.75,33.4375,0,0.372462633182202,0.9280471900086656,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2.3830946833333337
2023-11-15T00:00:00Z,2,30.3778125,4.28125,13.70833333333333,5.770833333333334,6.8125,7.3125,47.19791666666667,68.90625,28.40625,0,0.01795682535362365,-0.999838763212959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3.0140625
2023-11-16T00:00:00Z,0,30.223541666666666,3.166666666666666,50.54166666666666,19.375,27.385416666666668,30.38541666666666,53.53125,67.375,83.5,0,0.9246655223834164,-0.3807803457577658,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6.11407175
2023-11-17T00:00:00Z,1,29.998125,4.666666666666667,27.30208333333333,10.64583333333334,15.010416666666671,17.0625,56.35416666666667,81.17708333333334,47.42708333333336,0,-0.9036986586337072,-0.428169048838935,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3.4726062833333335
2023-11-18T00:00:00Z,1,29.7653125,8.895833333333332,5.458333333333331,2.2916666666666656,2.7708333333333344,3.0729166666666665,50.66666666666667,70.82291666666669,11.5,0,-0.22009114101288016,0.9754793127727766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.9245294250000001
2023-11-19T00:00:00Z,3,29.943229166666665,6.208333333333337,13.541666666666668,5.71875,6.822916666666666,7.125,46.1875,59.40625,28.302083333333332,0,-0.5895898761086014,-0.8077027782484372,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4.133205891666667
2023-11-20T00:00:00Z,1,30.347916666666666,7.791666666666667,3.6458333333333326,1.5208333333333337,1.7916666666666665,2.0416666666666665,41,52.6875,7.604166666666665,0,-0.08771879562358391,-0.9961452770024801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3.237018266666667
2023-11-21T00:00:00Z,0,30.379166666666666,7.739583333333334,6.125,2.364583333333333,3.03125,3.8958333333333335,39.92708333333333,77.52083333333333,12.85416666666667,0.6500000000000001,0.8416856794922662,-0.5399677925002955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.6942087833333337
2023-11-22T00:00:00Z,0,29.710833333333333,8.052083333333336,3.6145833333333326,1.3229166666666667,1.75,2.395833333333332,50.572916666666664,90.82291666666666,7.479166666666665,1.0600000000000003,0.7864420827240978,0.6176640272191536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1.4796958999999996
2023-11-23T00:00:00Z,0,29.8621875,9.510416666666668,7.625,3.1458333333333335,3.80208333333333,4.0208333333333295,47.385416666666664,70.0625,15.291666666666677,0,-0.9796959213378075,-0.20048915610093374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1.9159711500000003
2023-11-24T00:00:00Z,0,30.142500000000002,10.08333333333333,14.625,5.47916666666667,7.364583333333333,7.71875,44.02083333333333,58.96875,29.614583333333332,0,-0.8598665510012599,-0.5105188678875617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3.862024933333333
2023-11-25T00:00:00Z,0,30.383229166666666,3.8229166666666656,10.447916666666659,3.927083333333336,5.2604166666666705,5.7604166666666705,36.36458333333333,56.95833333333333,21.75,0,0.4313187221145918,0.9021996231175424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2.3695370583333335
2023-11-26T00:00:00Z,2,30.091041666666666,5.083333333333331,19.9375,6.96875,10,11.354166666666664,43.10416666666667,84.23958333333333,36.333333333333336,0.27,-0.899513221381552,-0.4368935391600373,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1.5158394916666669
2023-11-27T00:00:00Z,1,29.736354166666665,8.510416666666668,18.114583333333336,6.708333333333333,9.416666666666668,9.96875,44.42708333333333,77.89583333333333,32.854166666666664,0.02,-0.7610472497016233,-0.6486964495984197,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.88304115
2023-11-28T00:00:00Z,1,29.888229166666665,11.229166666666668,6.916666666666667,2.78125,3.4791666666666665,3.864583333333334,33.78125,59.58333333333333,14.520833333333334,0,0.8886820180428574,0.45852401333765985,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2.7750215000000003
2023-11-29T00:00:00Z,0,30.092604166666668,8,20.4375,7.9375,10.208333333333329,10.916666666666671,30.71875,58.885416666666664,39.666666666666686,0,0.2059095633486712,-0.9785710253842383,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3.2495227583333337
2023-11-30T00:00:00Z,1,30.128854166666667,5.854166666666666,36.58333333333334,13.333333333333334,18.3125,19.29166666666667,41.083333333333336,59.28125,62.91666666666666,0,-0.2677272917401731,-0.9634947313075833,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4.926435000000001
2023-12-01T00:00:00Z,1,30.124583333333334,3.416666666666667,52.97916666666666,20.458333333333332,29.4375,32.104166666666664,42.8125,85.86458333333334,87.60416666666667,0.4,0.40996439525550926,-0.9121015264885728,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3.365765708333334
