time_stamp,humidity,temperature,pressure,pm2.5_alt,pm1.0_atm,pm10.0_atm,local_datetime,Date
2023-08-01T07:00:00Z,51.9,73,1017.964,6.5,6.124,10.4355,2023-08-01T03:00:00Z,2023-08-01
2023-08-01T04:00:00Z,42.6,77,1017.897,8.8,8.3015,14.605,2023-08-01T00:00:00Z,2023-08-01
2023-08-01T16:00:00Z,27.133,83.4,1020.613,2.7,2.6055,3.9425,2023-08-01T12:00:00Z,2023-08-01
2023-08-01T11:00:00Z,51.334,73.4,1020.006,4.5,4.479,7.0895,2023-08-01T07:00:00Z,2023-08-01
2023-08-01T10:00:00Z,53.434,72.2,1019.386,5.1,4.984,8.057,2023-08-01T06:00:00Z,2023-08-01
2023-08-01T12:00:00Z,46.6,75.633,1020.4,3.9,3.9705,6.1655,2023-08-01T08:00:00Z,2023-08-01
2023-08-01T14:00:00Z,29,83.933,1020.734,2.5,2.284,3.602,2023-08-01T10:00:00Z,2023-08-01
2023-08-01T00:00:00Z,41.133,82.167,1015.572,5.1,5.4875,8.295,2023-07-31T20:00:00Z,2023-07-31
2023-08-01T03:00:00Z,42.067,78.3,1017.596,9,8.693,14.869,2023-07-31T23:00:00Z,2023-07-31
2023-08-01T20:00:00Z,27,85.8,1019.699,3.2,3.1865,4.7965,2023-08-01T16:00:00Z,2023-08-01
2023-08-01T23:00:00Z,28.733,85.033,1020.053,3.3,3.5255,5.1795,2023-08-01T19:00:00Z,2023-08-01
2023-08-01T02:00:00Z,39.8,79.8,1017.231,8.4,8.1765,13.814,2023-07-31T22:00:00Z,2023-07-31
2023-08-01T22:00:00Z,26.434,86.267,1019.379,2.9,2.803,4.2335,2023-08-01T18:00:00Z,2023-08-01
2023-08-01T17:00:00Z,25.367,86.534,1020.241,3.1,3.1795,4.728,2023-08-01T13:00:00Z,2023-08-01
2023-08-01T19:00:00Z,23.1,89,1019.938,3,2.829,4.4325,2023-08-01T15:00:00Z,2023-08-01
2023-08-01T01:00:00Z,41.867,80.1,1016.609,6.5,6.5725,10.6765,2023-07-31T21:00:00Z,2023-07-31
2023-08-01T09:00:00Z,52.733,73.034,1018.875,5.8,5.537,9.2775,2023-08-01T05:00:00Z,2023-08-01
2023-08-01T18:00:00Z,23.1,89.267,1020.102,3,2.8285,4.31,2023-08-01T14:00:00Z,2023-08-01
2023-08-01T15:00:00Z,29.1,82.9,1020.825,2.7,2.496,3.828,2023-08-01T11:00:00Z,2023-08-01
2023-08-01T13:00:00Z,34.966,81.233,1020.506,2.8,2.607,4.1675,2023-08-01T09:00:00Z,2023-08-01
2023-08-01T05:00:00Z,44.567,75.834,1018.072,7.2,6.813,11.679,2023-08-01T01:00:00Z,2023-08-01
2023-08-01T06:00:00Z,50.7,73.034,1018.053,6,5.582,9.503,2023-08-01T02:00:00Z,2023-08-01
2023-08-01T21:00:00Z,26.966,86.633,1019.308,3.1,3.01,4.551,2023-08-01T17:00:00Z,2023-08-01
2023-08-01T08:00:00Z,53.2,72.4,1018.218,6.8,6.321,10.9035,2023-08-01T04:00:00Z,2023-08-01
2023-08-05T04:00:00Z,65.267,76,1014.614,10.4,9.1845,19.141,2023-08-05T00:00:00Z,2023-08-05
2023-08-05T05:00:00Z,66.9,75.934,1014.53,10.5,9.173,19.5245,2023-08-05T01:00:00Z,2023-08-05
2023-08-05T06:00:00Z,66.434,75.8,1014.456,9.5,8.381,16.7205,2023-08-05T02:00:00Z,2023-08-05
2023-08-05T15:00:00Z,44.933,84.334,1015.583,19,18.9035,32.7175,2023-08-05T11:00:00Z,2023-08-05
2023-08-05T16:00:00Z,37.267,88.233,1015.311,20,19.592,33.853,2023-08-05T12:00:00Z,2023-08-05
2023-08-05T14:00:00Z,46.933,84.333,1015.471,18.6,18.394,31.468,2023-08-05T10:00:00Z,2023-08-05
2023-08-05T07:00:00Z,65.5,76,1014.553,10.2,9.1465,18.0565,2023-08-05T03:00:00Z,2023-08-05
2023-08-05T23:00:00Z,37.667,84.233,1015.21,25.9,23.365,45.212,2023-08-05T19:00:00Z,2023-08-05
2023-08-05T11:00:00Z,62.567,78.3,1014.999,15,13.532,26.299,2023-08-05T07:00:00Z,2023-08-05
2023-08-05T03:00:00Z,66.133,76,1014.988,10.3,8.9825,18.739,2023-08-04T23:00:00Z,2023-08-04
2023-08-05T13:00:00Z,51.233,82,1015.135,16.7,16.3245,28.25,2023-08-05T09:00:00Z,2023-08-05
2023-08-05T21:00:00Z,36,86.6,1014.947,25.5,23.3155,43.6665,2023-08-05T17:00:00Z,2023-08-05
2023-08-05T09:00:00Z,68.6,75.1,1014.87,14.6,12.952,25.3435,2023-08-05T05:00:00Z,2023-08-05
2023-08-05T02:00:00Z,66.666,76,1014.862,8.5,7.4625,15.808,2023-08-04T22:00:00Z,2023-08-04
2023-08-05T17:00:00Z,35.067,88.834,1015.026,17.6,17.635,29.69,2023-08-05T13:00:00Z,2023-08-05
2023-08-05T22:00:00Z,36.466,85.334,1014.952,30.2,26.0695,50.256,2023-08-05T18:00:00Z,2023-08-05
2023-08-05T18:00:00Z,30.2,91.834,1015.087,14.7,14.7915,24.5075,2023-08-05T14:00:00Z,2023-08-05
2023-08-05T12:00:00Z,55.167,81.6,1015.004,15.5,14.693,26.3755,2023-08-05T08:00:00Z,2023-08-05
2023-08-05T19:00:00Z,30.367,89.767,1014.859,17,16.8135,28.4825,2023-08-05T15:00:00Z,2023-08-05
2023-08-05T10:00:00Z,66.5,76.4,1014.977,15,13.398,26.2365,2023-08-05T06:00:00Z,2023-08-05
2023-08-05T20:00:00Z,32.933,87.534,1014.706,19.8,19.526,34.318,2023-08-05T16:00:00Z,2023-08-05
2023-08-05T01:00:00Z,66.066,76,1015.115,6.4,5.654,11.7605,2023-08-04T21:00:00Z,2023-08-04
2023-08-05T08:00:00Z,65.8,75.966,1014.491,11.4,10.183,20.268,2023-08-05T04:00:00Z,2023-08-05
2023-08-05T00:00:00Z,65.8,76.267,1014.454,4.5,3.8125,7.492,2023-08-04T20:00:00Z,2023-08-04
2023-08-10T19:00:00Z,66,76.567,1004.505,15.6,15.186,28.361,2023-08-10T15:00:00Z,2023-08-10
2023-08-10T15:00:00Z,49.034,85.867,1006.89,15.6,16.332,27.4005,2023-08-10T11:00:00Z,2023-08-10
2023-08-10T10:00:00Z,53.367,77.834,1007.6,12.2,12.366,21.0135,2023-08-10T06:00:00Z,2023-08-10
2023-08-10T03:00:00Z,46.833,79.3,1009.677,9.6,9.4735,16.287,2023-08-09T23:00:00Z,2023-08-09
2023-08-10T02:00:00Z,44.5,80.034,1009.668,9.2,8.8715,15.3495,2023-08-09T22:00:00Z,2023-08-09
2023-08-10T16:00:00Z,50.5,85.667,1006.308,16,16.299,28.7985,2023-08-10T12:00:00Z,2023-08-10
2023-08-10T01:00:00Z,42.7,81.066,1009.078,8.7,8.438,14.2035,2023-08-09T21:00:00Z,2023-08-09
2023-08-10T13:00:00Z,49.966,83.7,1007.563,15.4,16.0945,27.3065,2023-08-10T09:00:00Z,2023-08-10
2023-08-10T18:00:00Z,61.033,80.6,1005.372,13.1,12.8625,24.532,2023-08-10T14:00:00Z,2023-08-10
2023-08-10T20:00:00Z,70.633,76.033,1003.955,18.8,18.013,33.2975,2023-08-10T16:00:00Z,2023-08-10
2023-08-10T23:00:00Z,73.333,74.534,1003.093,15.3,15.072,25.792,2023-08-10T19:00:00Z,2023-08-10
2023-08-10T11:00:00Z,53.867,78.4,1007.544,14.2,14.997,25.1595,2023-08-10T07:00:00Z,2023-08-10
2023-08-10T22:00:00Z,71.5,74.7,1003.025,14.1,13.6835,24.418,2023-08-10T18:00:00Z,2023-08-10
2023-08-10T05:00:00Z,50.367,78.333,1009.215,10,9.6625,17.0095,2023-08-10T01:00:00Z,2023-08-10
2023-08-10T12:00:00Z,50.2,81.267,1007.334,14.7,15.2295,25.3795,2023-08-10T08:00:00Z,2023-08-10
2023-08-10T07:00:00Z,53.466,77.3,1008.247,11.2,10.9235,19.165,2023-08-10T03:00:00Z,2023-08-10
2023-08-10T06:00:00Z,53.4,77.767,1008.607,11.2,10.855,19.213,2023-08-10T02:00:00Z,2023-08-10
2023-08-10T21:00:00Z,72.8,74.066,1003.218,12.8,12.216,22.8925,2023-08-10T17:00:00Z,2023-08-10
2023-08-10T14:00:00Z,49,86.066,1007.393,16.5,17.4715,28.8885,2023-08-10T10:00:00Z,2023-08-10
2023-08-10T00:00:00Z,45.666,82.666,1008.322,9.6,9.629,15.984,2023-08-09T20:00:00Z,2023-08-09
2023-08-10T09:00:00Z,52.166,77.466,1007.77,11.3,11.1505,19.3885,2023-08-10T05:00:00Z,2023-08-10
2023-08-10T08:00:00Z,51.833,78,1008.007,10.5,10.058,17.6835,2023-08-10T04:00:00Z,2023-08-10
2023-08-10T17:00:00Z,61.234,81.334,1005.88,19,18.7955,33.9845,2023-08-10T13:00:00Z,2023-08-10
2023-08-10T04:00:00Z,47.867,78.934,1009.397,10,9.9055,16.656,2023-08-10T00:00:00Z,2023-08-10
2023-07-31T19:00:00Z,28.267,89.466,1014.254,3.5,3.379,5.404,2023-07-31T15:00:00Z,2023-07-31
2023-07-31T12:00:00Z,43.834,76.834,1015.959,4.2,4.398,6.708,2023-07-31T08:00:00Z,2023-07-31
2023-07-31T20:00:00Z,32.633,85.033,1014.294,3.5,3.3715,5.446,2023-07-31T16:00:00Z,2023-07-31
2023-07-31T17:00:00Z,25.2,91.8,1015.185,3.8,3.789,5.98,2023-07-31T13:00:00Z,2023-07-31
2023-07-31T18:00:00Z,25.6,91.7,1014.714,4.4,4.6535,6.938,2023-07-31T14:00:00Z,2023-07-31
2023-07-31T11:00:00Z,48.633,73.467,1015.423,4.3,4.642,6.96,2023-07-31T07:00:00Z,2023-07-31
2023-07-31T03:00:00Z,44.733,76.1,1014.722,4,4.0295,6.132,2023-07-30T23:00:00Z,2023-07-30
2023-07-31T22:00:00Z,35.8,85.4,1014.594,3.6,3.4885,5.6685,2023-07-31T18:00:00Z,2023-07-31
2023-07-31T00:00:00Z,35.567,79.133,1014.242,3,2.9635,4.463,2023-07-30T20:00:00Z,2023-07-30
2023-07-31T08:00:00Z,49.967,72.434,1014.305,4.5,4.663,7.127,2023-07-31T04:00:00Z,2023-07-31
2023-07-31T21:00:00Z,34.067,85.4,1014.57,3.1,2.835,4.701,2023-07-31T17:00:00Z,2023-07-31
2023-07-31T07:00:00Z,47.733,73.4,1014.329,4.5,4.792,7.2705,2023-07-31T03:00:00Z,2023-07-31
2023-07-31T23:00:00Z,37.2,84.5,1015.028,4.3,4.3935,6.947,2023-07-31T19:00:00Z,2023-07-31
2023-07-31T14:00:00Z,27.9,88.3,1015.893,3.7,3.6495,5.628,2023-07-31T10:00:00Z,2023-07-31
2023-07-31T04:00:00Z,45.067,75.166,1014.973,4.1,4.29,6.4565,2023-07-31T00:00:00Z,2023-07-31
2023-07-31T13:00:00Z,35.333,83.6,1016.007,3.9,3.9585,6.108,2023-07-31T09:00:00Z,2023-07-31
2023-07-31T06:00:00Z,45,74.233,1014.383,3.8,3.745,5.8125,2023-07-31T02:00:00Z,2023-07-31
2023-07-31T10:00:00Z,49.9,71.933,1014.496,4.1,4.1595,6.393,2023-07-31T06:00:00Z,2023-07-31
2023-07-31T02:00:00Z,40.466,77.066,1014.761,3.5,3.6475,5.456,2023-07-30T22:00:00Z,2023-07-30
2023-07-31T16:00:00Z,21.566,94.8,1015.535,3.9,3.88,5.856,2023-07-31T12:00:00Z,2023-07-31
2023-07-31T15:00:00Z,23.6,92,1015.806,3.6,3.547,5.322,2023-07-31T11:00:00Z,2023-07-31
2023-07-31T05:00:00Z,44.767,74.133,1014.685,3.7,3.8365,5.7455,2023-07-31T01:00:00Z,2023-07-31
2023-07-31T09:00:00Z,50.166,71.6,1014.284,3.9,3.9845,6.0585,2023-07-31T05:00:00Z,2023-07-31
2023-07-31T01:00:00Z,38.534,78.2,1014.592,3.9,4.0865,6.0825,2023-07-30T21:00:00Z,2023-07-30
2023-08-03T21:00:00Z,42.2,79.367,1017.693,2,1.498,2.793,2023-08-03T17:00:00Z,2023-08-03
2023-08-03T02:00:00Z,45.1,74.934,1022.428,1.7,1.174,2.1165,2023-08-02T22:00:00Z,2023-08-02
2023-08-03T03:00:00Z,46.033,74.034,1022.591,1.9,1.465,2.4995,2023-08-02T23:00:00Z,2023-08-02
2023-08-03T12:00:00Z,44.533,77.767,1021.282,2.1,1.735,2.9175,2023-08-03T08:00:00Z,2023-08-03
2023-08-03T20:00:00Z,40.567,80.9,1018.036,2,1.5455,2.8405,2023-08-03T16:00:00Z,2023-08-03
2023-08-03T04:00:00Z,47.034,74,1022.644,2.2,1.9225,3.1675,2023-08-03T00:00:00Z,2023-08-03
2023-08-03T08:00:00Z,48.5,72,1021.258,2.6,2.4635,3.872,2023-08-03T04:00:00Z,2023-08-03
2023-08-03T19:00:00Z,39.833,80.733,1018.443,2.1,1.709,3.1035,2023-08-03T15:00:00Z,2023-08-03
2023-08-03T09:00:00Z,50.067,72,1021.419,2.5,2.472,3.7635,2023-08-03T05:00:00Z,2023-08-03
2023-08-03T07:00:00Z,47.9,72.5,1021.399,2.3,2.077,3.233,2023-08-03T03:00:00Z,2023-08-03
2023-08-03T16:00:00Z,36.2,83.767,1019.433,2.1,1.83,3.021,2023-08-03T12:00:00Z,2023-08-03
2023-08-03T14:00:00Z,40.8,80.667,1020.731,1.7,1.2385,2.3055,2023-08-03T10:00:00Z,2023-08-03
2023-08-03T01:00:00Z,44.033,75.267,1022.39,2,1.61,2.7795,2023-08-02T21:00:00Z,2023-08-02
2023-08-03T23:00:00Z,46.534,76.733,1016.903,2.3,1.851,3.2955,2023-08-03T19:00:00Z,2023-08-03
2023-08-03T13:00:00Z,43.033,78.934,1020.991,2,1.562,2.7555,2023-08-03T09:00:00Z,2023-08-03
2023-08-03T18:00:00Z,38.8,82,1018.745,2.2,1.8465,3.1355,2023-08-03T14:00:00Z,2023-08-03
2023-08-03T06:00:00Z,48.367,73,1021.962,2.3,2.205,3.3265,2023-08-03T02:00:00Z,2023-08-03
2023-08-03T05:00:00Z,47.8,73.733,1022.443,2.1,1.9095,3.0085,2023-08-03T01:00:00Z,2023-08-03
2023-08-03T00:00:00Z,42.133,75.667,1022.004,2,1.6145,2.7355,2023-08-02T20:00:00Z,2023-08-02
2023-08-03T10:00:00Z,51.733,72.233,1021.368,2.5,2.3655,3.6685,2023-08-03T06:00:00Z,2023-08-03
2023-08-03T17:00:00Z,37.5,83.334,1019.004,2.3,1.9365,3.299,2023-08-03T13:00:00Z,2023-08-03
2023-08-03T15:00:00Z,38.566,81.267,1020.138,2,1.5705,2.7225,2023-08-03T11:00:00Z,2023-08-03
2023-08-03T22:00:00Z,44.3,77.633,1017.247,2.2,1.8105,3.1365,2023-08-03T18:00:00Z,2023-08-03
2023-08-03T11:00:00Z,48.767,74.633,1021.552,2.3,2.08,3.3505,2023-08-03T07:00:00Z,2023-08-03
2023-08-13T18:00:00Z,33.367,94.433,1012.101,5,5.7185,7.9285,2023-08-13T14:00:00Z,2023-08-13
2023-08-13T16:00:00Z,43.1,92.333,1011.707,5.5,5.628,8.779,2023-08-13T12:00:00Z,2023-08-13
2023-08-13T09:00:00Z,71.167,74.733,1010.856,4.6,4.06,7.669,2023-08-13T05:00:00Z,2023-08-13
2023-08-13T07:00:00Z,70.067,73.733,1010.326,3.2,2.557,4.833,2023-08-13T03:00:00Z,2023-08-13
2023-08-13T17:00:00Z,39.6,92.633,1011.827,6,6.656,9.464,2023-08-13T13:00:00Z,2023-08-13
2023-08-13T03:00:00Z,56.966,82.633,1011.971,12,12.068,19.8815,2023-08-12T23:00:00Z,2023-08-12
2023-08-13T12:00:00Z,58.9,82.066,1011.768,6.1,6.349,10.351,2023-08-13T08:00:00Z,2023-08-13
2023-08-13T14:00:00Z,50.2,88.034,1011.817,10.4,11.0075,17.608,2023-08-13T10:00:00Z,2023-08-13
2023-08-13T22:00:00Z,37.367,90.833,1012.512,4.2,4.9975,6.7585,2023-08-13T18:00:00Z,2023-08-13
2023-08-13T19:00:00Z,34.633,93.133,1011.991,8.7,10.366,15.4485,2023-08-13T15:00:00Z,2023-08-13
2023-08-13T20:00:00Z,35.834,92.3,1012.157,5.1,6.3145,8.445,2023-08-13T16:00:00Z,2023-08-13
2023-08-13T06:00:00Z,65.967,77,1012.011,7.4,6.924,13.264,2023-08-13T02:00:00Z,2023-08-13
2023-08-13T13:00:00Z,53.7,85.933,1011.871,11.1,11.599,18.817,2023-08-13T09:00:00Z,2023-08-13
2023-08-13T08:00:00Z,70.7,74.334,1010.048,3.4,2.951,5.591,2023-08-13T04:00:00Z,2023-08-13
2023-08-13T02:00:00Z,56.8,82.233,1011.515,10.7,10.808,17.926,2023-08-12T22:00:00Z,2023-08-12
2023-08-13T11:00:00Z,65.034,78.267,1011.351,5.2,5.458,8.7695,2023-08-13T07:00:00Z,2023-08-13
2023-08-13T10:00:00Z,69.433,75.433,1011.092,4.9,4.6915,8.332,2023-08-13T06:00:00Z,2023-08-13
2023-08-13T01:00:00Z,56,83,1011.507,9.2,9.4145,15.7125,2023-08-12T21:00:00Z,2023-08-12
2023-08-13T15:00:00Z,45.466,90.334,1011.782,6.6,6.867,10.798,2023-08-13T11:00:00Z,2023-08-13
2023-08-13T05:00:00Z,59.234,82.034,1012,12.4,12.9475,20.8675,2023-08-13T01:00:00Z,2023-08-13
2023-08-13T00:00:00Z,56.3,83.4,1011.117,8,8.069,13.9025,2023-08-12T20:00:00Z,2023-08-12
2023-08-13T21:00:00Z,36.534,91.567,1012.365,4.3,5.0935,6.9415,2023-08-13T17:00:00Z,2023-08-13
2023-08-13T04:00:00Z,57.834,82.3,1012.199,13.8,14.186,23.0755,2023-08-13T00:00:00Z,2023-08-13
2023-08-13T23:00:00Z,41.466,87.533,1013.111,4.2,4.918,6.713,2023-08-13T19:00:00Z,2023-08-13
2023-08-07T01:00:00Z,58.734,78.833,1015.507,14.4,14.1275,26.9115,2023-08-06T21:00:00Z,2023-08-06
2023-08-07T23:00:00Z,68.7,79.633,1008.707,7.8,7.5575,13.8475,2023-08-07T19:00:00Z,2023-08-07
2023-08-07T18:00:00Z,55.9,83.367,1010.884,11,10.814,19.3535,2023-08-07T14:00:00Z,2023-08-07
2023-08-07T08:00:00Z,65.9,77.434,1014.091,17.4,16.3695,32.69,2023-08-07T04:00:00Z,2023-08-07
2023-08-07T03:00:00Z,63.066,78.966,1015.413,14.7,14.175,28.3735,2023-08-06T23:00:00Z,2023-08-06
2023-08-07T14:00:00Z,67.833,78.8,1013.445,11.8,10.953,22.461,2023-08-07T10:00:00Z,2023-08-07
2023-08-07T20:00:00Z,63.733,82.133,1009.523,10.1,9.953,17.9885,2023-08-07T16:00:00Z,2023-08-07
2023-08-07T16:00:00Z,50.434,87.133,1011.897,9.7,9.5865,17.5265,2023-08-07T12:00:00Z,2023-08-07
2023-08-07T19:00:00Z,60.067,82.8,1010.262,11.4,11.1175,20.6125,2023-08-07T15:00:00Z,2023-08-07
2023-08-07T02:00:00Z,62.933,78.333,1015.563,14.2,13.7605,26.6885,2023-08-06T22:00:00Z,2023-08-06
2023-08-07T17:00:00Z,50.3,85.1,1011.359,10.7,10.416,19.089,2023-08-07T13:00:00Z,2023-08-07
2023-08-07T06:00:00Z,60.1,79.867,1014.455,18.1,17.064,33.823,2023-08-07T02:00:00Z,2023-08-07
2023-08-07T05:00:00Z,60.233,79.6,1014.841,18.3,17.398,34.518,2023-08-07T01:00:00Z,2023-08-07
